temperature,humidity,moisture,soil,crop
34.68,76.53,33.78,black,millets
24.22,50.03,55.39,clayey,barley
34.25,73.29,38.06,loamy,oil seeds
31.43,64.88,54.37,sandy,barley
31.14,61.27,45.36,black,barley
24.69,54.86,47.9,black,ground nuts
30.39,67.95,35.69,sandy,wheat
28.44,46.2,34.75,clayey,millets
30.6,56.63,35.82,black,pulses
25.64,56.54,49.67,red,maize
33.35,59.4,66.69,loamy,pulses
23.15,58.66,63.44,loamy,pulses
34.48,70.08,59.13,clayey,pulses
28.39,51.27,70.0,clayey,ground nuts
39.9,73.93,32.55,black,wheat
32.98,58.76,28.59,clayey,cotton
29.66,49.78,23.81,black,ground nuts
30.69,58.35,21.33,black,ground nuts
23.98,48.21,35.49,black,maize
28.52,72.19,59.12,clayey,tobacco
31.01,60.4,43.04,clayey,millets
27.53,47.05,22.75,clayey,cotton
36.9,52.23,24.84,black,oil seeds
29.16,61.51,34.35,black,sugarcane
27.28,53.81,39.02,sandy,ground nuts
33.4,58.26,40.56,red,barley
31.02,54.58,45.71,red,barley
24.23,64.12,49.89,loamy,oil seeds
21.96,40.71,40.64,clayey,oil seeds
34.33,69.34,32.53,loamy,maize
30.88,66.31,38.96,clayey,maize
21.52,61.31,30.52,loamy,ground nuts
29.67,64.78,21.0,black,barley
30.52,62.11,23.07,black,pulses
26.59,52.55,41.35,sandy,maize
32.62,59.63,50.0,clayey,oil seeds
32.95,59.16,69.03,clayey,cotton
28.56,43.97,24.88,loamy,tobacco
35.74,66.71,37.68,sandy,pulses
26.35,50.4,53.76,black,tobacco
33.8,70.5,42.98,sandy,cotton
28.08,58.23,37.23,clayey,tobacco
32.56,71.98,46.27,loamy,wheat
29.64,49.17,34.47,clayey,wheat
31.55,58.9,47.7,sandy,ground nuts
35.51,53.67,32.47,clayey,pulses
33.2,60.31,55.18,black,paddy
23.28,48.32,43.9,red,paddy
40.0,65.13,40.28,loamy,barley
27.91,62.4,41.2,red,pulses
23.03,49.38,40.47,black,wheat
25.88,54.24,40.43,clayey,tobacco
31.64,51.55,63.79,loamy,tobacco
27.32,59.41,44.2,loamy,tobacco
33.87,61.94,45.99,loamy,cotton
30.04,44.44,43.27,clayey,sugarcane
37.53,59.1,32.18,red,ground nuts
33.8,60.2,43.21,sandy,tobacco
21.7,60.92,26.89,sandy,ground nuts
31.15,63.09,30.51,clayey,ground nuts
27.1,42.29,35.96,black,paddy
33.97,66.11,59.93,clayey,wheat
32.8,46.19,20.0,red,maize
32.16,70.3,57.02,black,tobacco
24.65,46.46,27.78,sandy,paddy
29.46,43.41,40.69,black,wheat
28.74,50.71,37.75,loamy,tobacco
40.0,74.62,44.27,red,sugarcane
28.67,61.38,48.54,black,maize
22.28,43.79,63.73,clayey,maize
32.21,72.67,58.11,clayey,oil seeds
27.73,61.49,20.0,clayey,maize
25.85,55.63,47.46,clayey,oil seeds
27.63,56.77,28.61,clayey,cotton
30.45,71.76,45.74,red,oil seeds
20.48,55.53,65.44,loamy,ground nuts
34.12,58.21,42.94,sandy,pulses
25.45,45.61,41.12,clayey,maize
21.54,58.62,46.04,red,paddy
27.08,64.97,38.34,red,ground nuts
27.06,51.6,51.94,clayey,millets
31.67,48.24,38.06,black,paddy
39.89,63.45,47.15,sandy,barley
22.85,56.83,57.72,red,cotton
33.18,56.59,53.96,black,pulses
32.8,44.88,49.08,red,pulses
25.71,51.75,70.0,black,wheat
37.03,70.38,61.08,black,cotton
37.68,67.03,20.0,red,tobacco
24.32,56.65,22.81,red,sugarcane
25.38,60.83,22.64,clayey,tobacco
34.73,68.13,39.85,sandy,barley
35.89,52.9,44.55,red,barley
34.17,68.22,31.05,loamy,tobacco
26.14,57.83,37.34,sandy,maize
34.08,62.7,32.05,black,maize
24.46,65.27,48.51,red,millets
31.49,47.25,30.78,loamy,cotton
25.74,52.83,35.38,red,maize
40.0,63.46,40.95,red,maize
36.68,65.54,46.65,red,tobacco
30.4,44.22,31.39,loamy,maize
26.5,57.72,35.19,red,pulses
29.16,51.64,30.31,clayey,maize
35.74,79.96,27.81,clayey,millets
32.83,69.35,43.35,red,pulses
32.97,44.31,46.49,red,maize
33.07,62.75,57.16,clayey,pulses
26.12,46.35,49.55,loamy,oil seeds
30.64,61.94,52.25,red,pulses
25.99,60.98,37.81,loamy,paddy
30.96,71.01,55.69,red,oil seeds
22.33,48.89,28.54,black,tobacco
25.13,69.36,50.28,clayey,barley
37.01,72.38,44.71,sandy,oil seeds
37.11,61.41,60.83,sandy,maize
30.01,67.64,26.5,red,wheat
21.44,57.52,58.64,black,cotton
30.58,53.33,39.94,red,cotton
33.31,63.71,32.94,loamy,paddy
32.27,66.81,57.12,red,oil seeds
38.18,72.68,52.23,clayey,barley
28.07,57.06,54.6,black,oil seeds
28.94,58.91,26.54,clayey,maize
28.86,52.28,28.12,red,wheat
30.07,62.6,54.75,clayey,ground nuts
38.21,60.25,49.83,black,barley
40.0,80.0,53.26,sandy,sugarcane
34.24,66.72,42.15,clayey,millets
24.27,51.0,30.89,red,sugarcane
29.16,58.29,45.56,red,tobacco
36.0,70.93,50.56,sandy,oil seeds
26.84,45.54,50.57,loamy,barley
33.62,58.44,32.87,clayey,cotton
40.0,72.84,61.46,loamy,cotton
38.79,66.25,48.58,black,cotton
39.46,66.35,42.08,sandy,sugarcane
36.94,59.89,32.39,black,sugarcane
25.12,58.53,38.28,sandy,maize
29.65,73.8,41.76,black,sugarcane
28.43,60.42,24.64,red,tobacco
25.87,58.43,64.21,loamy,barley
23.42,55.62,26.64,sandy,pulses
30.41,57.63,37.84,red,paddy
30.87,53.52,41.73,black,oil seeds
39.05,67.42,25.24,black,millets
27.98,63.97,45.35,loamy,barley
29.25,42.98,64.69,black,barley
29.23,44.55,33.21,clayey,barley
29.67,64.88,33.45,sandy,millets
33.14,49.95,36.02,clayey,barley
25.08,59.42,37.34,sandy,sugarcane
33.11,79.52,30.26,black,ground nuts
22.22,54.98,60.43,loamy,paddy
27.93,47.92,50.02,black,ground nuts
32.24,72.15,27.8,red,tobacco
38.46,72.39,28.01,black,ground nuts
27.68,68.09,32.86,red,barley
34.36,69.3,43.14,loamy,sugarcane
36.56,56.18,45.38,loamy,wheat
30.88,44.61,40.83,clayey,barley
30.02,44.98,45.58,loamy,barley
39.16,66.36,55.82,clayey,maize
32.33,57.56,43.39,red,maize
27.38,66.23,51.93,loamy,paddy
20.05,52.7,59.86,black,oil seeds
24.55,42.48,48.77,sandy,tobacco
26.95,60.35,33.66,sandy,pulses
30.28,66.13,41.03,red,oil seeds
27.97,47.42,60.83,clayey,maize
27.95,52.18,27.86,red,paddy
33.97,59.11,56.95,black,paddy
28.44,69.02,25.51,loamy,paddy
27.49,53.12,50.69,clayey,tobacco
31.42,52.17,52.65,sandy,ground nuts
38.35,71.0,65.66,clayey,maize
38.14,63.81,36.37,loamy,tobacco
24.54,57.8,26.75,black,ground nuts
33.14,50.91,52.07,red,maize
30.52,62.93,53.95,clayey,oil seeds
30.61,69.73,64.16,loamy,paddy
31.52,62.74,54.75,sandy,maize
26.58,56.37,50.42,clayey,millets
36.99,56.66,46.46,clayey,oil seeds
22.61,52.77,41.72,black,paddy
36.86,57.94,35.72,loamy,cotton
23.83,51.13,40.03,clayey,oil seeds
25.43,62.17,53.4,red,tobacco
38.58,64.3,54.91,sandy,paddy
25.67,44.93,45.94,sandy,millets
40.0,68.24,47.7,black,millets
29.44,68.03,20.57,clayey,barley
38.82,63.69,51.13,sandy,wheat
28.68,58.87,64.36,red,barley
36.07,68.41,54.45,clayey,maize
25.12,59.52,64.6,clayey,oil seeds
23.48,47.79,30.27,clayey,pulses
27.05,69.98,52.83,loamy,cotton
30.76,67.49,42.88,sandy,ground nuts
26.44,47.39,51.83,sandy,oil seeds
31.34,52.86,27.31,red,pulses
29.79,66.3,62.12,loamy,paddy
29.14,69.95,21.5,loamy,ground nuts
30.96,59.31,60.38,sandy,paddy
25.01,54.68,64.61,clayey,oil seeds
31.64,68.37,49.45,black,paddy
30.97,55.28,50.63,sandy,cotton
33.8,58.8,28.44,sandy,ground nuts
22.15,57.99,69.1,red,millets
26.8,54.9,42.04,sandy,pulses
28.23,66.99,61.65,red,maize
25.96,52.8,57.24,red,wheat
30.27,58.16,31.73,red,maize
32.92,63.87,70.0,sandy,wheat
37.04,63.94,35.24,sandy,barley
29.99,45.6,70.0,clayey,barley
26.87,55.79,38.33,clayey,maize
22.21,46.25,51.97,loamy,barley
26.15,60.28,36.97,sandy,barley
31.44,57.35,51.14,clayey,tobacco
34.23,53.35,37.66,clayey,paddy
35.68,57.04,20.58,sandy,paddy
25.31,65.02,24.18,clayey,barley
26.8,52.7,41.8,loamy,ground nuts
34.58,76.12,42.72,clayey,paddy
31.61,56.45,63.08,sandy,sugarcane
40.0,58.59,31.87,sandy,sugarcane
25.71,62.35,59.19,sandy,paddy
33.66,63.43,49.93,black,paddy
35.45,74.57,35.05,black,wheat
37.13,72.24,29.37,clayey,ground nuts
30.16,43.34,25.27,clayey,pulses
33.64,65.14,52.79,sandy,tobacco
27.64,53.33,51.15,red,cotton
35.7,73.21,36.23,red,sugarcane
25.56,46.39,20.0,black,paddy
33.6,55.53,49.42,black,barley
38.22,70.16,57.22,clayey,maize
30.18,51.81,29.94,loamy,barley
25.29,59.98,64.0,red,paddy
28.19,58.08,28.22,red,millets
36.38,70.01,60.43,loamy,maize
29.04,51.75,59.95,sandy,oil seeds
24.23,60.43,28.52,loamy,tobacco
29.4,63.14,41.1,red,sugarcane
38.43,75.91,25.65,loamy,tobacco
28.98,50.38,56.54,loamy,barley
27.21,57.02,67.38,red,maize
29.16,52.87,32.38,loamy,cotton
26.2,58.33,54.24,sandy,sugarcane
21.05,42.39,70.0,black,barley
31.39,65.28,47.83,black,tobacco
30.04,44.38,31.72,sandy,wheat
26.62,52.74,33.14,red,maize
29.37,46.93,59.62,sandy,cotton
24.04,48.68,40.49,sandy,tobacco
28.58,67.94,28.77,black,ground nuts
29.46,52.94,48.45,clayey,paddy
23.62,47.19,34.46,loamy,pulses
27.88,43.64,55.1,red,barley
32.45,66.79,49.1,red,cotton
29.09,57.69,56.66,red,ground nuts
28.78,57.35,64.43,sandy,oil seeds
25.5,45.0,31.33,clayey,millets
26.98,68.44,39.49,loamy,pulses
24.19,50.1,34.02,black,pulses
28.26,55.11,46.68,clayey,paddy
32.63,56.39,70.0,loamy,sugarcane
30.92,56.11,55.05,clayey,barley
32.75,69.48,55.67,clayey,cotton
38.36,75.41,34.95,red,wheat
24.05,53.45,32.5,loamy,cotton
38.64,57.63,62.51,sandy,millets
29.68,62.09,51.54,clayey,wheat
28.58,61.21,35.39,sandy,wheat
30.2,51.36,29.87,loamy,maize
23.88,54.05,34.53,sandy,sugarcane
24.53,47.17,38.35,sandy,tobacco
40.0,73.73,30.74,red,cotton
30.99,55.81,33.94,clayey,ground nuts
32.0,44.93,39.49,clayey,ground nuts
30.08,52.42,26.72,red,ground nuts
26.79,49.37,43.82,red,pulses
25.77,47.79,44.15,sandy,maize
31.83,62.84,55.56,black,cotton
26.57,60.41,53.33,red,maize
27.96,62.45,52.25,red,paddy
27.01,52.69,27.55,sandy,cotton
26.62,49.63,47.94,sandy,millets
26.5,59.39,29.76,black,cotton
29.85,48.0,20.0,red,barley
31.28,71.0,67.55,red,oil seeds
31.03,56.07,46.54,sandy,ground nuts
28.53,50.22,28.54,sandy,sugarcane
31.99,68.1,31.15,loamy,ground nuts
27.62,54.8,31.39,red,paddy
25.22,48.85,64.83,clayey,sugarcane
27.44,49.87,29.06,black,pulses
37.45,74.47,28.23,red,cotton
34.81,64.86,33.36,black,oil seeds
26.17,55.85,65.64,loamy,maize
33.55,63.26,49.37,black,sugarcane
30.57,51.96,42.72,sandy,wheat
37.14,69.78,61.72,sandy,ground nuts
32.97,79.08,28.62,loamy,millets
34.1,66.26,41.39,sandy,tobacco
23.94,60.79,50.62,red,sugarcane
26.45,51.02,41.39,loamy,barley
27.91,56.12,55.18,sandy,barley
24.34,62.48,28.71,loamy,paddy
35.04,52.38,29.33,red,paddy
29.04,45.29,36.71,clayey,cotton
26.81,64.56,70.0,clayey,pulses
32.4,61.69,38.95,black,paddy
20.3,51.89,24.85,black,millets
37.37,58.9,54.37,clayey,sugarcane
32.64,56.48,33.02,sandy,paddy
35.42,55.91,25.75,clayey,paddy
35.12,60.79,26.45,sandy,paddy
31.46,59.07,67.98,clayey,paddy
35.93,61.57,37.5,loamy,ground nuts
20.63,44.57,64.79,clayey,tobacco
29.83,63.99,61.91,clayey,paddy
26.37,58.84,50.54,clayey,barley
25.42,58.73,53.39,red,oil seeds
33.06,62.55,67.51,black,paddy
24.37,42.57,25.32,red,millets
37.26,67.14,45.88,sandy,oil seeds
22.49,47.55,30.52,black,wheat
31.89,62.35,27.3,black,cotton
29.67,64.14,54.58,black,millets
37.95,60.75,56.21,loamy,sugarcane
35.78,62.29,42.45,loamy,ground nuts
30.73,70.83,42.3,clayey,wheat
31.43,49.67,32.78,clayey,millets
23.5,46.98,44.43,sandy,sugarcane
28.49,56.61,36.96,red,barley
31.64,69.93,26.31,loamy,oil seeds
29.38,53.5,37.11,clayey,barley
30.63,48.47,42.44,red,millets
22.8,50.13,24.57,sandy,maize
32.25,63.55,56.37,loamy,oil seeds
28.23,46.91,30.9,sandy,ground nuts
31.75,46.07,32.2,red,pulses
28.62,60.33,42.04,sandy,wheat
32.22,48.92,28.62,black,sugarcane
24.96,57.15,41.93,loamy,millets
24.72,49.17,70.0,loamy,barley
30.52,69.57,57.08,red,barley
35.87,63.1,51.54,clayey,tobacco
30.23,51.35,46.67,black,maize
34.48,80.0,52.95,red,tobacco
27.91,58.92,33.61,red,cotton
28.2,46.89,48.92,black,sugarcane
27.32,55.2,41.01,black,barley
23.91,44.08,34.26,red,maize
27.49,50.47,40.81,clayey,wheat
33.2,59.06,38.13,black,paddy
26.61,64.82,70.0,black,paddy
26.96,57.09,63.16,black,cotton
32.7,66.93,54.09,black,barley
30.35,64.11,45.1,sandy,sugarcane
38.32,58.04,29.6,black,barley
38.87,66.29,56.82,black,millets
25.68,65.12,32.55,clayey,millets
28.68,54.9,52.05,black,ground nuts
22.25,51.9,65.54,loamy,tobacco
22.04,60.41,51.67,sandy,paddy
21.1,51.51,46.0,clayey,oil seeds
28.23,63.31,41.67,loamy,cotton
22.8,50.11,38.86,loamy,cotton
29.82,63.7,20.39,red,paddy
25.57,54.15,30.23,red,barley
38.7,70.68,55.4,sandy,paddy
29.85,48.35,49.94,red,tobacco
29.5,46.63,46.49,clayey,cotton
28.04,63.25,67.45,black,maize
29.12,44.13,29.35,red,pulses
26.52,58.92,34.29,clayey,tobacco
21.31,57.18,24.62,red,cotton
28.53,56.5,53.26,loamy,tobacco
29.74,67.01,62.02,loamy,paddy
31.09,49.95,49.7,loamy,sugarcane
30.64,48.22,36.77,sandy,ground nuts
25.61,54.53,30.19,black,sugarcane
27.97,47.17,23.87,clayey,pulses
33.96,74.09,54.5,black,pulses
31.13,63.28,33.21,clayey,ground nuts
30.16,48.47,29.99,black,cotton
27.03,54.61,29.22,sandy,tobacco
34.33,61.44,37.09,black,millets
32.45,57.39,37.81,loamy,wheat
20.25,57.16,58.47,sandy,maize
29.45,64.13,38.78,loamy,cotton
33.61,71.46,47.12,loamy,pulses
27.8,66.95,64.26,clayey,wheat
26.61,57.49,20.0,loamy,sugarcane
22.94,62.54,60.3,sandy,maize
21.09,58.26,53.18,sandy,pulses
26.66,64.42,45.56,sandy,oil seeds
27.71,49.09,20.19,loamy,oil seeds
29.06,51.8,55.09,sandy,barley
30.52,56.23,50.8,red,pulses
34.08,50.64,63.2,sandy,cotton
27.39,44.22,57.71,clayey,oil seeds
35.58,59.73,38.2,red,pulses
31.55,56.81,69.3,red,sugarcane
21.26,40.17,21.0,loamy,wheat
23.21,54.01,47.49,loamy,wheat
24.72,56.71,42.09,clayey,tobacco
30.01,73.84,51.09,clayey,barley
26.1,43.22,23.24,sandy,millets
30.85,57.89,52.46,loamy,sugarcane
31.0,66.62,40.41,black,maize
32.4,63.31,54.7,red,barley
29.03,60.03,35.31,loamy,maize
32.36,59.53,47.64,red,barley
30.19,57.73,35.0,loamy,barley
29.96,55.46,24.12,loamy,cotton
36.83,69.28,25.17,red,wheat
26.95,60.64,35.66,red,barley
31.23,44.6,25.08,red,maize
33.78,51.39,47.6,black,cotton
30.05,43.14,35.86,loamy,ground nuts
32.02,65.43,53.07,loamy,sugarcane
32.6,70.04,38.74,black,oil seeds
30.26,62.42,39.3,clayey,ground nuts
32.38,64.54,42.94,sandy,oil seeds
26.34,51.73,64.26,red,maize
35.41,64.82,37.5,red,tobacco
36.97,62.88,35.83,clayey,maize
37.09,64.38,48.85,black,maize
27.52,63.71,48.66,sandy,sugarcane
24.48,64.2,53.94,red,pulses
25.66,59.28,49.09,black,barley
21.42,48.7,23.99,sandy,wheat
27.59,55.45,46.99,sandy,wheat
25.31,54.96,42.95,loamy,paddy
27.77,46.81,52.26,loamy,sugarcane
27.99,49.45,28.34,loamy,oil seeds
25.31,52.69,46.3,red,tobacco
20.9,47.22,38.74,loamy,paddy
38.93,73.79,39.95,red,maize
32.5,52.21,45.37,sandy,millets
27.51,56.22,31.72,clayey,tobacco
30.2,52.48,47.01,black,millets
30.46,57.4,50.66,red,cotton
29.85,70.42,53.9,loamy,millets
32.1,63.87,62.18,loamy,paddy
29.02,56.08,69.64,sandy,tobacco
37.77,68.79,52.51,black,pulses
28.96,44.12,38.64,sandy,barley
30.78,67.39,59.69,black,pulses
32.45,58.34,40.46,red,pulses
29.13,44.19,38.55,sandy,millets
22.56,53.06,45.6,loamy,tobacco
24.66,54.0,32.86,clayey,sugarcane
32.23,60.35,52.66,black,pulses
33.28,59.63,23.84,clayey,millets
30.38,53.03,38.43,red,oil seeds
33.24,67.38,66.34,clayey,oil seeds
24.63,45.95,37.32,clayey,sugarcane
30.39,55.03,47.02,red,millets
21.24,47.35,32.53,clayey,ground nuts
20.85,58.5,65.7,black,barley
30.07,53.75,28.21,sandy,pulses
25.05,54.36,40.75,black,sugarcane
28.08,63.94,40.47,red,pulses
26.74,46.67,64.2,sandy,sugarcane
35.21,54.52,33.97,sandy,maize
32.32,54.98,49.88,sandy,sugarcane
30.34,56.6,37.66,sandy,oil seeds
28.58,65.43,55.68,black,sugarcane
32.16,62.99,55.68,red,barley
31.59,52.6,26.27,red,barley
30.47,71.93,28.93,clayey,wheat
33.94,69.58,46.01,red,barley
40.0,61.0,41.55,red,maize
30.63,52.83,40.16,clayey,pulses
32.25,54.93,32.87,red,cotton
31.06,58.28,27.05,red,pulses
30.28,50.57,45.48,clayey,tobacco
34.28,70.67,55.22,sandy,tobacco
23.05,52.71,38.47,loamy,cotton
31.1,68.24,34.24,red,millets
37.04,63.65,37.66,clayey,maize
38.43,57.96,69.57,clayey,cotton
32.22,54.27,38.62,black,ground nuts
40.0,74.57,47.73,sandy,wheat
33.61,58.4,53.84,black,pulses
26.21,55.82,40.52,black,millets
33.44,74.2,47.96,sandy,ground nuts
34.14,73.42,43.02,sandy,barley
39.52,67.73,51.76,sandy,sugarcane
40.0,77.82,37.44,red,wheat
27.95,53.87,46.04,clayey,maize
39.18,73.57,58.33,red,maize
33.75,69.57,30.0,loamy,sugarcane
27.3,49.58,30.5,clayey,maize
32.94,51.34,51.7,clayey,maize
32.4,61.14,47.06,black,wheat
32.91,58.24,59.48,sandy,barley
30.55,64.61,50.52,sandy,pulses
31.55,43.6,51.07,red,cotton
33.23,66.86,28.43,sandy,tobacco
26.63,59.52,31.78,red,oil seeds
29.89,58.63,68.75,sandy,millets
33.19,68.69,31.4,black,pulses
29.76,65.67,57.62,red,pulses
35.42,62.94,37.99,sandy,tobacco
35.64,61.77,28.86,red,millets
29.43,66.72,40.93,black,wheat
28.46,63.35,51.28,sandy,maize
23.12,47.76,27.04,black,ground nuts
26.9,71.54,43.14,red,tobacco
28.92,72.65,58.39,sandy,tobacco
30.08,54.89,41.18,black,millets
27.52,65.37,24.05,loamy,paddy
23.17,50.04,33.92,clayey,wheat
23.79,58.36,23.74,red,barley
39.81,59.87,36.5,loamy,oil seeds
32.65,57.34,24.75,red,millets
28.79,52.18,55.68,sandy,millets
24.47,49.03,26.52,clayey,cotton
33.78,59.21,54.84,black,wheat
26.11,42.23,33.59,black,millets
27.98,66.44,24.95,red,ground nuts
29.68,59.22,36.21,red,barley
40.0,65.25,38.68,black,pulses
29.82,66.48,26.27,clayey,sugarcane
32.46,44.86,30.71,loamy,sugarcane
36.43,68.37,45.11,sandy,tobacco
28.53,50.93,32.94,red,cotton
26.17,68.6,21.39,loamy,oil seeds
22.65,53.88,25.63,black,oil seeds
25.65,61.88,34.2,black,wheat
35.88,60.02,54.82,clayey,paddy
28.12,57.98,53.96,black,wheat
28.17,63.82,46.27,red,wheat
25.59,61.86,35.24,sandy,cotton
28.26,52.27,34.48,red,sugarcane
28.77,60.04,35.99,red,maize
22.67,44.94,57.31,loamy,sugarcane
27.56,44.94,44.87,sandy,cotton
33.77,55.55,39.11,red,paddy
35.02,69.63,29.61,red,paddy
29.26,45.19,22.33,red,oil seeds
31.71,69.4,32.98,loamy,cotton
30.16,60.67,37.22,loamy,barley
28.65,60.71,44.52,sandy,pulses
35.76,59.0,37.95,black,cotton
31.26,61.46,56.74,black,millets
28.83,56.35,43.69,clayey,barley
26.81,68.51,57.27,sandy,millets
32.28,64.92,25.67,black,ground nuts
40.0,63.6,26.39,black,pulses
22.96,56.23,30.77,clayey,cotton
29.48,41.38,29.63,red,ground nuts
29.52,62.66,29.65,loamy,wheat
32.92,58.25,66.52,clayey,maize
37.61,60.04,49.05,red,maize
31.96,60.24,45.23,clayey,paddy
23.7,42.61,38.64,black,pulses
34.45,67.14,34.11,sandy,paddy
27.28,53.74,47.89,sandy,cotton
38.56,64.33,25.81,clayey,wheat
38.58,73.91,42.11,clayey,wheat
27.56,59.15,37.01,sandy,pulses
27.37,64.83,49.57,sandy,millets
30.47,57.1,59.57,sandy,wheat
26.9,53.02,26.55,sandy,paddy
29.88,58.26,34.56,red,maize
27.71,44.46,32.7,black,wheat
23.54,58.86,47.16,sandy,sugarcane
24.47,59.99,64.4,sandy,wheat
38.93,50.59,50.36,red,sugarcane
25.11,48.56,39.33,clayey,sugarcane
31.42,61.64,53.25,red,maize
24.66,55.05,22.56,loamy,pulses
31.54,53.53,57.76,black,tobacco
29.19,57.91,29.68,black,maize
28.72,60.25,48.31,black,wheat
26.53,50.82,58.73,black,maize
34.81,72.24,37.11,red,maize
33.3,71.48,57.21,black,wheat
27.97,58.72,44.33,loamy,ground nuts
29.4,53.94,34.97,black,oil seeds
32.02,65.33,38.04,clayey,sugarcane
32.62,69.47,40.77,sandy,ground nuts
31.58,64.65,54.87,loamy,sugarcane
33.71,68.66,44.72,red,cotton
36.71,62.34,27.09,red,tobacco
28.42,50.81,31.81,sandy,millets
29.25,74.15,45.73,loamy,barley
27.35,67.26,42.1,sandy,oil seeds
23.17,50.72,53.22,red,maize
24.09,57.64,70.0,sandy,millets
29.97,50.7,36.33,clayey,wheat
36.49,70.7,60.17,sandy,oil seeds
29.51,65.1,65.25,red,oil seeds
29.27,66.78,50.96,loamy,maize
29.88,57.24,45.44,clayey,millets
28.64,46.68,31.48,sandy,tobacco
27.42,44.23,32.95,red,barley
36.89,66.29,60.84,red,ground nuts
34.42,59.76,42.39,loamy,maize
29.88,70.26,34.36,clayey,pulses
34.97,68.96,25.98,black,paddy
29.62,68.68,36.49,clayey,maize
32.64,55.94,53.27,sandy,wheat
32.31,48.95,63.07,loamy,pulses
36.78,57.38,22.77,clayey,wheat
37.71,66.52,23.68,red,sugarcane
36.08,75.9,30.95,red,cotton
27.5,71.05,41.74,black,barley
37.1,64.48,57.39,loamy,millets
24.74,60.57,32.84,black,cotton
29.31,65.95,20.69,black,oil seeds
25.02,47.4,28.38,red,wheat
30.86,57.51,25.42,clayey,sugarcane
29.43,67.48,32.15,loamy,millets
32.19,54.53,52.95,loamy,millets
25.53,52.33,58.88,red,sugarcane
32.93,62.95,42.75,black,sugarcane
23.13,57.17,30.1,clayey,barley
34.3,61.63,47.02,black,wheat
36.18,59.14,62.07,red,maize
24.32,42.11,32.47,loamy,pulses
32.82,51.38,44.81,black,ground nuts
34.62,70.94,56.04,sandy,pulses
34.0,66.54,55.39,red,ground nuts
28.62,47.01,27.51,loamy,sugarcane
35.35,71.27,70.0,loamy,barley
35.0,59.47,32.84,clayey,sugarcane
33.59,57.66,54.37,loamy,wheat
32.15,69.95,36.68,loamy,paddy
24.84,52.43,64.91,red,paddy
33.7,53.48,55.24,black,sugarcane
31.05,66.1,67.51,black,wheat
31.65,52.45,40.07,sandy,oil seeds
29.95,51.27,44.42,black,pulses
36.15,75.78,34.18,red,ground nuts
28.74,59.78,62.23,red,wheat
29.69,64.42,57.32,black,wheat
32.92,74.73,37.68,loamy,wheat
40.0,71.69,45.98,clayey,pulses
29.82,57.59,58.76,clayey,wheat
31.74,63.6,38.22,red,maize
25.58,56.58,54.54,sandy,maize
36.47,69.23,46.99,sandy,tobacco
28.88,68.91,22.41,loamy,barley
29.26,62.18,50.45,black,wheat
32.44,64.0,39.76,sandy,tobacco
27.83,54.18,53.54,clayey,wheat
24.36,56.1,54.7,loamy,millets
32.16,64.74,23.88,black,wheat
28.08,51.05,51.19,black,paddy
26.09,60.39,70.0,red,oil seeds
28.7,50.97,22.32,loamy,maize
31.44,60.25,50.87,clayey,barley
39.86,58.58,45.17,black,pulses
28.69,43.52,47.72,black,paddy
31.16,66.55,38.16,loamy,oil seeds
31.87,65.45,31.98,sandy,barley
33.32,63.9,66.9,clayey,paddy
31.98,63.51,24.19,sandy,wheat
29.3,52.52,59.05,sandy,barley
28.2,46.6,47.75,black,pulses
26.86,63.11,40.03,red,wheat
25.75,46.01,43.13,red,paddy
32.35,49.24,48.5,loamy,millets
30.13,64.72,39.08,black,millets
34.0,66.67,32.44,loamy,ground nuts
27.52,64.0,39.0,sandy,ground nuts
28.04,57.31,37.69,clayey,maize
26.14,57.9,20.0,red,cotton
25.63,43.51,39.59,loamy,maize
29.22,73.79,56.71,clayey,paddy
30.34,61.61,33.6,sandy,sugarcane
36.52,68.56,47.25,sandy,pulses
23.28,56.67,68.46,clayey,maize
29.37,63.97,20.0,sandy,wheat
24.55,46.15,28.78,sandy,millets
29.21,62.99,20.75,black,pulses
33.56,64.48,49.59,clayey,tobacco
28.72,54.05,46.87,sandy,wheat
32.29,67.95,50.47,black,ground nuts
28.08,56.34,41.97,red,tobacco
32.86,67.54,58.78,clayey,maize
25.52,48.3,60.18,sandy,wheat
37.23,62.96,32.84,clayey,barley
31.69,58.52,66.67,red,tobacco
25.23,42.61,57.32,clayey,cotton
31.22,60.38,20.0,sandy,wheat
36.36,66.52,63.86,loamy,sugarcane
27.29,59.32,68.93,clayey,maize
36.39,71.0,65.23,loamy,barley
29.78,63.98,40.9,sandy,sugarcane
31.27,60.81,33.61,black,pulses
23.99,48.68,20.0,clayey,oil seeds
27.91,45.32,31.67,loamy,wheat
34.26,74.07,39.31,black,paddy
22.06,52.67,39.56,clayey,maize
33.9,52.87,59.39,clayey,cotton
30.95,58.67,49.62,black,maize
28.93,43.63,41.64,sandy,cotton
28.89,65.73,67.41,black,pulses
23.75,41.84,36.89,loamy,pulses
32.89,73.2,61.14,red,barley
25.18,44.54,29.17,sandy,sugarcane
25.16,62.12,48.45,loamy,cotton
31.85,66.55,47.93,red,paddy
31.23,56.4,57.12,black,maize
33.73,55.28,55.87,sandy,wheat
29.48,62.99,28.37,red,pulses
35.22,74.25,40.93,clayey,ground nuts
29.55,69.77,43.55,black,maize
31.42,62.68,53.13,black,paddy
31.87,70.05,30.84,loamy,sugarcane
